;we.ep;we.eBH;wi.ep;wi.eBH;;;;;;;;;
13463176c985896e5a6d5ff0a278b1cb;0.514746826;0.992613085;0.539722915;0.99487419;;;;;;;;;
d0b4a14fbe3cbe831f8544056fad4268;0.56181672;0.992068913;0.568696653;0.994875907;;;;;;;;;
418c9e58bb983d380711c0b53fff9836;0.532403687;0.992623692;0.575852594;0.994883784;;;;;;;;;
653235e70c61e4818cf87739649454c8;0.510222558;0.992086609;0.560398884;0.99488407;;;;;;;;;
826d319f156b84fe7ee247001aa6dec9;0.437000253;0.991643956;0.516966076;0.994887399;;;;;;;;;
acdddbebd4026406aa48ffafdd03fe59;0.479321099;0.992008084;0.506678707;0.994889746;;;;;;;;;
02c6c22b4feb3c929d8b8f1b75b4aaa9;0.48491581;0.992019915;0.480332168;0.994891957;;;;;;;;;
80bec9a23c1ee8007b5dcce36614d9f4;0.453482435;0.991664992;0.503344817;0.994894016;;;;;;;;;
e8ddc1a34194cffcf85e173803649a7c;0.431272742;0.991682455;0.484218814;0.994894482;;;;;;;;;
12108278e14663607fc33d88b9ebf07c;0.541038505;0.99221237;0.558856631;0.994898111;;;;;;;;;
14ad19874f17654aa7f64050e16d13b1;0.364184201;0.991248939;0.337184736;0.994903154;;;;;;;;;
51de7849e031e0054431d4b65d0e16f1;0.509302791;0.99198886;0.517798103;0.99491092;;;;;;;;;
08c22a9d8bb7bb0aa334775a1f444efc;0.516432896;0.992021165;0.532536122;0.994914425;;;;;;;;;
c131a0ef2bfe5878165d73e390175f4b;0.498513303;0.991978006;0.499766364;0.994916235;;;;;;;;;
d6780b72148714dde9e12e2e3227a41b;0.451464225;0.992369175;0.493961783;0.994918051;;;;;;;;;
be5f05c7381071b5a9eec9c988782073;0.483489365;0.991494012;0.51699757;0.994918218;;;;;;;;;
67c37dc4bee9bbcd638b39305b93cd61;0.465590969;0.991725057;0.513859073;0.994919735;;;;;;;;;
787fa5a25d2f3b99432a3bc45d06b88a;0.603393797;0.992696002;0.618983314;0.994920541;;;;;;;;;
d7cf0c364b2131ea22e52b1b33c12c0f;0.568370982;0.992138913;0.56055282;0.994920778;;;;;;;;;
1ad59bc7fa812953b897e42aa91eae64;0.494283177;0.991710817;0.509948324;0.994923021;;;;;;;;;
ba0d4e486288a86a1495dc122269e969;0.505047548;0.992392269;0.524260207;0.994926579;;;;;;;;;
df41f105c19cd7980f167abd19957459;0.379641894;0.99126443;0.436397702;0.994936166;;;;;;;;;
f796ec83107b376ad2955d3245df3d95;0.403138875;0.991270276;0.469291187;0.994939329;;;;;;;;;
c6f4d525396215ec2c5df4d2fd1679af;0.515723527;0.991672853;0.540975936;0.994943141;;;;;;;;;
f9c944da702cdce4b5a25197c78f9391;0.496470534;0.991749337;0.504076897;0.994950301;;;;;;;;;
54a00f94fde0ed392124eac1dd702f14;0.578897334;0.992310796;0.57513144;0.994950409;;;;;;;;;
2defb114864935772b2992cac50a8233;0.480172339;0.991956776;0.536848905;0.994950772;;;;;;;;;
e88ccd549c414d01f8f7bd8325f629c1;0.587263545;0.992316768;0.591192539;0.994951838;;;;;;;;;
7c12a44dc5b6d2b0bb4feaad9c9e066c;0.582884738;0.992521039;0.558643884;0.994954594;;;;;;;;;
104497a40d5d09dde81739850f2c451c;0.544932393;0.992404178;0.56072861;0.994956813;;;;;;;;;
b5e1efb5757937645f31bee598a300c7;0.505438329;0.992048794;0.566315302;0.994957493;;;;;;;;;
d09fe176c07eb65fe15d3b81d8570132;0.466193573;0.992056625;0.49388369;0.994962667;;;;;;;;;
78d47e288867e7706b756293fa449451;0.513936903;0.991536282;0.538325278;0.994970242;;;;;;;;;
7eb1f8010505cf465da667bd9a6b3d3a;0.500712941;0.991731253;0.537204983;0.994974502;;;;;;;;;
6a2b2563b2efd518dd6f4727998af767;0.49360754;0.992073332;0.547088711;0.994976266;;;;;;;;;
5783fdc27cd770a6c50a50c28b062fd2;0.51533217;0.991924938;0.550472735;0.994977289;;;;;;;;;
88181f62f4b746e253f6522658e88f0c;0.493930353;0.991587178;0.549488058;0.994977974;;;;;;;;;
bae43fd85d8f852e2a5f8475d3b6a821;0.428979293;0.991855403;0.442971;0.994979575;;;;;;;;;
2554047ed9d33fb2ff746d985460ce4d;0.481145083;0.991633865;0.505843789;0.994984216;;;;;;;;;
c755a03e1be866aaeedb9e1a45e090a5;0.488238391;0.991735894;0.533921547;0.994984573;;;;;;;;;
7134ddcd80e7aef2e327797159313327;0.476752919;0.992432454;0.50433785;0.994986097;;;;;;;;;
2ac5cc23b85b063f269010bd4d2b7ce5;0.422334322;0.991194162;0.464211294;0.994987278;;;;;;;;;
f9c6646e4f1e5b6dfa042a1c99c608bd;0.485831731;0.991301464;0.585535466;0.99498832;;;;;;;;;
6d678a2c47bf60e4e637184231e3a587;0.598240717;0.9928919;0.615662279;0.994989223;;;;;;;;;
8971ee16484f44ae54f1e9dd10c85106;0.495670797;0.992399142;0.502912253;0.99499208;;;;;;;;;
532833fdc47110ac545439aa97ba2472;0.460230252;0.992060185;0.483211963;0.994992649;;;;;;;;;
30180880499b5cbaff9a4828d8dde511;0.469326073;0.992054005;0.499034605;0.994992844;;;;;;;;;
6d6fd311c3dde50f044686c0dbb8cc28;0.528099648;0.991702568;0.504835973;0.994995372;;;;;;;;;
f6ebceaf869bbb0ab3fd1abea961b4e6;0.473868384;0.991774314;0.511531391;0.99499552;;;;;;;;;
5170506d93cfccd4f1e6663ab5aae0e5;0.432743383;0.99101112;0.342920223;0.99499747;;;;;;;;;
b713bed6262a819e9f141c8e66495864;0.476014066;0.991901713;0.536287472;0.994998244;;;;;;;;;
c85d3df64842273b4782ea548055f9f2;0.554588746;0.991872926;0.578410698;0.994998635;;;;;;;;;
422d41262bbb261369203a671b0d5512;0.48459351;0.991382854;0.531223005;0.995001897;;;;;;;;;
4bd5b9a6cb87228df57d056493609ed2;0.545313568;0.992181876;0.590959867;0.995005026;;;;;;;;;
8239c32afb88114512b415a6dc6d3578;0.477516074;0.992330084;0.51984555;0.995005103;;;;;;;;;
82f258100f7723949ebb8fb849cecd96;0.562384724;0.991843199;0.573499846;0.995005273;;;;;;;;;
516068d4c1f2c90eecd0f5e3238414a6;0.514476928;0.9913748;0.556384654;0.995011066;;;;;;;;;
f3897a5fb8990621b498a7ba97fdb94d;0.49515673;0.992391848;0.526414349;0.995014436;;;;;;;;;
b064a66b4308568a7e70f186979bbf80;0.480580478;0.991749604;0.523706487;0.995015175;;;;;;;;;
989668bf50ba8b4381633158bd77f63d;0.467530792;0.992115827;0.483378754;0.995016442;;;;;;;;;
f637989c7fd155471306dbf22f7d4b70;0.538860253;0.992381633;0.568204957;0.995021402;;;;;;;;;
cc54c2aa4869af88657c5af42a1eb79c;0.473831191;0.992352625;0.517885515;0.995022404;;;;;;;;;
ab414cc1c1dc8d15c1085f167c34504a;0.479130878;0.9920008;0.52220569;0.995022998;;;;;;;;;
857adff11d62ea820f5a5f25530834c4;0.544332158;0.992346707;0.548391865;0.995025555;;;;;;;;;
5658fec7464bf52f43975dfaab1cceea;0.47169513;0.992082483;0.528776738;0.995028707;;;;;;;;;
81d692155f101d0203be6ddad8b5b17a;0.557916309;0.992338897;0.500453774;0.995029444;;;;;;;;;
b51b82fd6d3d2678257e9d5952675e7b;0.491315512;0.992217628;0.510936536;0.995029632;;;;;;;;;
4efab6d4c8b9eae53e5f1b3526e8ac97;0.498891203;0.99170721;0.546244794;0.995030742;;;;;;;;;
fa5ac4838a5d171044a996b7597744fd;0.568768698;0.992949609;0.563045686;0.995034352;;;;;;;;;
853e1dfb0f91e6dfcc0b4e72d86e3f3f;0.408961841;0.991548797;0.403000951;0.995041086;;;;;;;;;
60630a4c94e434004ee2dea70453ee8d;0.361771018;0.990559006;0.384009924;0.995042228;;;;;;;;;
baada2021328fd66192ec2bd70179d8f;0.615068084;0.993073027;0.590437963;0.995044454;;;;;;;;;
e9e6b6c680e7dd7b9b9ab8be62c3232e;0.471133575;0.991990987;0.515961153;0.995044915;;;;;;;;;
8f4209d0c706a4c1aa87faf02a8f8e01;0.569179354;0.992136758;0.585236592;0.995045098;;;;;;;;;
33861105086018c1be6fecd277ceb104;0.516990183;0.99157972;0.518952142;0.995047487;;;;;;;;;
0997056da01dead91f7aeff14de34afc;0.580523094;0.99256043;0.576360358;0.995048615;;;;;;;;;
e656edf911e3c46d92cb1e076e64e741;0.474767677;0.991766699;0.536213235;0.99505001;;;;;;;;;
1cb7b03ba4ef0031de433cdc59c925ed;0.440461901;0.99155024;0.48310334;0.995050024;;;;;;;;;
e72c1b64efda4a93ebf9b7988fc62bcf;0.501408299;0.991647836;0.515275992;0.995052704;;;;;;;;;
8b0f36a05a5fb36e2f4e05effb453876;0.52897285;0.991996565;0.531238752;0.995052717;;;;;;;;;
a5bbdf076cf77090aadf48d091c2a867;0.490391109;0.992339462;0.531643035;0.995056204;;;;;;;;;
1444ed91ea1354b5641c07e9621df7e1;0.53276889;0.991846978;0.571069647;0.995059016;;;;;;;;;
3013689ca5735751f089430bd5045bdf;0.488301872;0.991663891;0.538917241;0.995060602;;;;;;;;;
351d173cd84c225c0bcf8e5c21b439c0;0.390761554;0.990775854;0.429033512;0.995062465;;;;;;;;;
39e7aa8332b9ccf51efa0197e6011fa0;0.489862706;0.992178877;0.528088685;0.995065309;;;;;;;;;
557ad8906489c42e64e45196d4845239;0.502926047;0.991119335;0.515982685;0.995065862;;;;;;;;;
6386c1aa2f789889df7d2a780764f26e;0.428738228;0.992025439;0.474204931;0.995071861;;;;;;;;;
c547ca19df5e6d019a353506979abeea;0.574168555;0.992980211;0.561424375;0.995074236;;;;;;;;;
6a42a8dc4384bc877d5af1fd6cc22316;0.493296768;0.992267537;0.522286675;0.995074393;;;;;;;;;
fa890ec5e24baaf6215ee673ecce367d;0.532762656;0.99232492;0.574252815;0.995075075;;;;;;;;;
5e28498dc3a327980eac9e2486e95afe;0.496605122;0.991805337;0.559348648;0.995076139;;;;;;;;;
a46422010e8b9277d747b1fa0942ebe2;0.481912634;0.992193871;0.489184621;0.995077524;;;;;;;;;
5e263431b50866ce3c51988cf06fae67;0.499742744;0.991886286;0.545811587;0.995079888;;;;;;;;;
2aaaf59e6005825a3be88ce2399d6509;0.596633173;0.992736626;0.558090485;0.995080898;;;;;;;;;
237aa36ba2c638ae28d37a043cf29059;0.554168054;0.992620445;0.545676291;0.995086151;;;;;;;;;
ae8739b847167d723c90b6094ffe1fe5;0.485534083;0.991798683;0.498298668;0.995087721;;;;;;;;;
f76d37b9411a7c472112357decc1a9dc;0.47764302;0.991840309;0.520511428;0.995088738;;;;;;;;;
e63a1008b7d158afee403ec8c0ee211c;0.453561109;0.991596197;0.507872596;0.995091732;;;;;;;;;
ec7522eb56da5f55b04e5a8b1eb2e22a;0.481522671;0.991578741;0.52861991;0.995092932;;;;;;;;;
e53a711f53dbc69ef0f9a5be90334cd5;0.555308582;0.991899044;0.572401725;0.995095089;;;;;;;;;
21e515c3f9cae5501b1ce17e66c252d3;0.47403915;0.992228084;0.493579674;0.995096648;;;;;;;;;
ca8ab98180d6d2fc9774ea4b9857019c;0.534141126;0.992403433;0.557107093;0.995099348;;;;;;;;;
689500690e8413f3f7be24e06b09558b;0.57570938;0.992130589;0.580238971;0.995100653;;;;;;;;;
602824d88ce82d8f20e11fe2bad45282;0.517419804;0.991988088;0.560728931;0.995101327;;;;;;;;;
df8d79391e60d7aaf237c8add57a9876;0.476934692;0.992632486;0.516051779;0.99510152;;;;;;;;;
1a9aab44cee5a4284fd2d9edd7ab0bf8;0.525983028;0.992184156;0.531301741;0.995103146;;;;;;;;;
25b07e525e77053a8c3d30b856762ab8;0.486349829;0.992748632;0.491449956;0.995104312;;;;;;;;;
6ecf8969f06904db43e696f628699028;0.584445793;0.992611451;0.58506241;0.995105388;;;;;;;;;
f92ce6295558e6e690a837d0b8e89ef5;0.443533073;0.991309401;0.485519398;0.995113317;;;;;;;;;
de4552920c6410466f9670e98c36ae7b;0.447536406;0.991762249;0.420308644;0.995113678;;;;;;;;;
90055bd4ce0618a350488aeddb292cec;0.506184334;0.991790267;0.510439055;0.995113998;;;;;;;;;
dc8add6d1d8f8c04ee9382c394fda6de;0.510822577;0.992158992;0.553985628;0.995116238;;;;;;;;;
a0420cf352e5ffcb7d4cb743d9cbb797;0.489615247;0.991608567;0.524805571;0.995121929;;;;;;;;;
cb2913b5fd85b29c3c4dfbc70147d80d;0.522414654;0.992135197;0.576709687;0.995123388;;;;;;;;;
9b95682c600a04882549bb19a44dacdd;0.475392909;0.991704502;0.511754422;0.995123551;;;;;;;;;
c20d746d4b879981085c48b2fe160445;0.577712131;0.992025705;0.602407703;0.995128096;;;;;;;;;
081663fd2a3372cfb9daa7614dd442b0;0.526764698;0.992428948;0.545871362;0.995128181;;;;;;;;;
068fac0bfdedcd228cca11fa1ff18ec3;0.533964285;0.992651882;0.539830574;0.995129228;;;;;;;;;
795cc95f36a30132fb87e446e0c71430;0.496073233;0.992011607;0.551166572;0.995137999;;;;;;;;;
3c926944fcdf5708882d9bc2d60309a4;0.577849489;0.99276204;0.579879036;0.995139528;;;;;;;;;
43ecbf829b3d30e0299c9724807f0470;0.475171139;0.991964434;0.517216423;0.995140798;;;;;;;;;
5f7447f2d6f7088cf6971506b0047fe5;0.543900924;0.992176185;0.547413616;0.995141042;;;;;;;;;
f85a21069c17b1983b69ac4160809c7c;0.568543694;0.992415184;0.526092015;0.995144278;;;;;;;;;
717991ad8b8083e06b4a6d2260dce59f;0.495657687;0.991139263;0.545980306;0.995153806;;;;;;;;;
d6555b93846203630a9bb93b21d7c3dc;0.476814436;0.99232958;0.50670506;0.995157034;;;;;;;;;
4b86452ae4a0176468288e7a7211e466;0.480610466;0.991961923;0.500745257;0.995159054;;;;;;;;;
52964089db6f7381347a1c339c3ea729;0.490169381;0.99155948;0.531810469;0.995159325;;;;;;;;;
87fdb64350b7f6ea1f5e54af9457deed;0.521243372;0.99178629;0.54647136;0.995159599;;;;;;;;;
4f1b0bedb5cdd4481ab40ef849bfa7d1;0.510743166;0.991746614;0.510189672;0.995160364;;;;;;;;;
35078666540cbcc0adb7fc217d54c58b;0.523072125;0.99238929;0.569416842;0.995162191;;;;;;;;;
cd0c147b9159dee632d7a8bc88c4782c;0.484064868;0.992652222;0.521278216;0.995167171;;;;;;;;;
c9767ea6eb99f876bcc3906df8f6a001;0.535092676;0.992199917;0.536066369;0.995169534;;;;;;;;;
c2988137975bf18fbca1511a4bd0a1f4;0.46434278;0.992038035;0.499632996;0.995170665;;;;;;;;;
7768d3d1e33a3c855a33d1de697e35cb;0.524038083;0.992007356;0.537072257;0.995170918;;;;;;;;;
a10f61ed9348ced51bfd595b515a0753;0.554614803;0.991951077;0.561133857;0.995171392;;;;;;;;;
3a00834bd2d8f0d2ac590081ff7f9450;0.634354144;0.992898747;0.621842863;0.995174024;;;;;;;;;
49121da21bffccb2726380b9a3ef354c;0.556424589;0.992050637;0.565160299;0.995174393;;;;;;;;;
1a600974fbb6f881e9f659c28ba11408;0.462325668;0.992596891;0.506377262;0.995175574;;;;;;;;;
af8cf19212fe5bd18ea117b060622f50;0.413547146;0.991968959;0.454924671;0.995179911;;;;;;;;;
59a3823cb16ef5264f691a1a3db4fc19;0.463447694;0.991706708;0.521416405;0.9951834;;;;;;;;;
eab7ccd0efafaaf5648567496c9431f9;0.577564799;0.992079113;0.579278075;0.995183594;;;;;;;;;
162d4313ee8fa37d58017da14f216d81;0.503501918;0.992088504;0.484423848;0.99518536;;;;;;;;;
ee1dc4b6ef25896450dafe6fdbbef13f;0.524690921;0.992295031;0.565623393;0.995189013;;;;;;;;;
ca5dbb99376256d49e15ce56667b4c9a;0.531838795;0.99191081;0.545603661;0.995190362;;;;;;;;;
0ff402ca0c09a21def7031f98bd18978;0.494862224;0.992311085;0.510854587;0.995190588;;;;;;;;;
293cadab83d5556adab1da2b3c513558;0.560758723;0.992042662;0.570718069;0.995191231;;;;;;;;;
510635208a447e97d75a564a5067bf7a;0.492114736;0.991892014;0.502579957;0.99519146;;;;;;;;;
5c636aeb7e9c94d8c5d9752131df8211;0.499061484;0.992095426;0.511328928;0.995192286;;;;;;;;;
1b3f2b9fe5731438de8eb48cdf8158ff;0.482467074;0.992001052;0.4921875;0.995192653;;;;;;;;;
c3552047cf66414c7af840ae14c2acdf;0.548582598;0.992438263;0.565915518;0.995194165;;;;;;;;;
2ae3a68fc7c3bcd7bc56f6bc101d5310;0.531199508;0.99284792;0.455699172;0.995197817;;;;;;;;;
ca63a5af6d17118a63e80804aaadc76d;0.535488153;0.992464611;0.577460407;0.995198319;;;;;;;;;
4e2fcad82f4ae27eb7d4bc2fb1f00efb;0.468633732;0.992054742;0.484307191;0.995200203;;;;;;;;;
c4c8b5cfba3b099e7538ba0c6e3f9ab9;0.557258573;0.992142925;0.599973005;0.995200403;;;;;;;;;
94c4b369326c9e5676f54cce224d5038;0.498920386;0.992017014;0.517315405;0.99520207;;;;;;;;;
09d8f42b035454a28546899d1af09436;0.511479305;0.992351695;0.523310238;0.995203493;;;;;;;;;
13d2da12529b2c0b6f32be3a1b42ca52;0.480125857;0.991894764;0.510242377;0.995203569;;;;;;;;;
cd189191d67249788522d58e90003c74;0.499482091;0.992072311;0.539987724;0.995205951;;;;;;;;;
12644242e7e7776b56c5553c50dadcbb;0.59633803;0.993047774;0.542746041;0.995208394;;;;;;;;;
a3bf80d2200e2639d7a14caf311b3e84;0.542032108;0.992999744;0.542584713;0.995209417;;;;;;;;;
f005db93206e2d0df9ae0f918802c517;0.595785346;0.992170257;0.580637791;0.995212414;;;;;;;;;
c33d63a1a9e53a848285e669a0afc4ab;0.53245613;0.992421755;0.561570277;0.995213764;;;;;;;;;
a368f202e9ff68f89e9603979377452a;0.567441342;0.992240511;0.590148087;0.995214651;;;;;;;;;
3bb75df6213e4c639e60551038efb9ea;0.566404515;0.992069147;0.599998393;0.99521492;;;;;;;;;
ff0c42834ca4c2047c3fbdc502993063;0.474722118;0.991380839;0.535137289;0.995217576;;;;;;;;;
6382e1b469b2820efc0a0bae4860802f;0.586476469;0.992464346;0.557492416;0.995224081;;;;;;;;;
6b05c997c2bef2ae2875fff6c83fe522;0.51905131;0.992140866;0.541799285;0.995227628;;;;;;;;;
b52e78d00e1843489c14ab852f296b1e;0.627939546;0.99300931;0.611241516;0.995228478;;;;;;;;;
35a1bfb7acb1468282d25d65d70ea259;0.543843058;0.99197093;0.571383626;0.995233563;;;;;;;;;
0b84666b43dd6d3c8726ab06ff8975a4;0.513928284;0.992140683;0.545237942;0.995234829;;;;;;;;;
06b4ed77280cc603a87d69de3a5c2cd8;0.490228577;0.991929271;0.522412973;0.995235927;;;;;;;;;
8633d861e75d90c0182e406f27c7adc7;0.558244441;0.992190269;0.464623612;0.995241864;;;;;;;;;
10ef21e68c7971eb87c39835416fb8d5;0.584949244;0.992722224;0.577548463;0.995241906;;;;;;;;;
f381b6e6582a32b677fb917abec7bb4f;0.534295532;0.992025296;0.55777972;0.995242156;;;;;;;;;
d5467b76be8100bc39fd9ef304aedd51;0.515614445;0.991548161;0.551208672;0.995244623;;;;;;;;;
9190bd171ce18c237f4ee332bbd1f8e0;0.505642666;0.991985985;0.538068182;0.995244967;;;;;;;;;
02b21e2b41610e9ca4668ce0064cf1ed;0.51761492;0.99245779;0.535655337;0.995248607;;;;;;;;;
6d988d38ab0130bb797acc0219d81fde;0.504717653;0.99237365;0.541530941;0.995249796;;;;;;;;;
d9e0222c6c0fec0ee9e5288e81dc78fc;0.470660242;0.991395048;0.512355705;0.995251403;;;;;;;;;
5b25b6fd8302310df1b70748df1b753b;0.50946132;0.991569403;0.541783538;0.995254309;;;;;;;;;
e4ec4492ecadba2b4ebaf06f1c91f262;0.45171591;0.991943628;0.505780479;0.99525496;;;;;;;;;
2ac3d79ea9c6e7d742ce96ce2670dde0;0.486748625;0.991605013;0.519036662;0.995256641;;;;;;;;;
a4cff5c79698a806954d93d7c84370ba;0.487037017;0.992053467;0.517560289;0.995259662;;;;;;;;;
d8231943ebde1eebc81033d2b081828f;0.472359911;0.992601414;0.522381479;0.995260774;;;;;;;;;
9cf999bbb948a927184d54dfb2de2915;0.56027767;0.992842306;0.580812616;0.995261086;;;;;;;;;
03fa7a523cd35ff9a9785f32e06dbd03;0.492141806;0.992157409;0.503251298;0.995261554;;;;;;;;;
9b733a8140146fbdf5fc7d565193d100;0.521274742;0.992458463;0.524253779;0.995262623;;;;;;;;;
682d504283760d195828bfd6bf075852;0.531156293;0.992170442;0.557375437;0.995266928;;;;;;;;;
ed1d2d348581a1db32f74f84562c84e1;0.601953777;0.992419419;0.659563323;0.995275311;;;;;;;;;
98dcfae34266f500a209af9ef364104c;0.561445968;0.992186515;0.567963287;0.995284345;;;;;;;;;
33b4fdbf74abd64e3813b13a916fac52;0.509046608;0.991919781;0.552716218;0.995285029;;;;;;;;;
4f289c71bd0381e04224f33bad69a500;0.658474411;0.992835118;0.630864035;0.995285958;;;;;;;;;
c3843f5f136a8872b7b91168fe870d7f;0.474138446;0.991243346;0.522550519;0.995287056;;;;;;;;;
c1e54c28d33f3496d942a1e2cab1488c;0.578561493;0.992032684;0.59664265;0.995287059;;;;;;;;;
20c495b800d3af54a437746c8debd294;0.527084164;0.991520303;0.554484394;0.995288562;;;;;;;;;
bb928881854926565bc188bae30bba9a;0.49974523;0.99234762;0.524453993;0.99529161;;;;;;;;;
1a098ef2673892b51dd8cff9b0a838ec;0.652833663;0.992810189;0.615588364;0.995292187;;;;;;;;;
1bc99182201440773d056b89b500ec1c;0.535233598;0.991957779;0.54804093;0.995296991;;;;;;;;;
082487d313c25a644ede674163422069;0.543670492;0.991763856;0.583215819;0.995298713;;;;;;;;;
41ea235083bbbf857c8a8bda9537a968;0.474510632;0.991656619;0.47835028;0.995300947;;;;;;;;;
3d48272cc714c51ffd64ac7c547eafeb;0.573042544;0.992941966;0.54666161;0.995304613;;;;;;;;;
296f6d6937d63127d4a575f9921d88a8;0.606189055;0.992075592;0.596995514;0.995305153;;;;;;;;;
4a629adf2dd830dada3564c852d284f4;0.631396081;0.992490797;0.608797177;0.995305837;;;;;;;;;
c05768b189cb92955b7b9ea10acc3526;0.511945674;0.992049729;0.533745115;0.995308249;;;;;;;;;
446ee278d824ef2b6113d4ea76a41b92;0.555656145;0.992309988;0.585859729;0.99530944;;;;;;;;;
10e64235af74055d9f4eccaaf4f88d1e;0.564876973;0.992757305;0.5723021;0.995310774;;;;;;;;;
39838cef5d3e445b8b7808d7de533f7b;0.49757801;0.991501007;0.529288037;0.995321699;;;;;;;;;
0b9d304a54068a092ddbec99253c940a;0.584067366;0.992066587;0.570002057;0.99532546;;;;;;;;;
f891432a9b7597f94bf30cb4a004f1bc;0.515631894;0.992202539;0.536523036;0.995325826;;;;;;;;;
3cde39428f7f677befc1a2885c67304c;0.579293123;0.992541715;0.560804453;0.995328097;;;;;;;;;
ada831aba9589696302367b94f7d2369;0.494379324;0.991955533;0.517559325;0.995329774;;;;;;;;;
21a052619f9dcf71cda7d8efcd7dd6d2;0.561934215;0.992994062;0.571410942;0.995330528;;;;;;;;;
4b1114aad5e655179e29d7e9ac2e27ca;0.57603544;0.992128884;0.585691331;0.995333687;;;;;;;;;
7b3ec845023b1b46e60bbd3bc1f90651;0.554508702;0.99171683;0.546837721;0.995337075;;;;;;;;;
7cd250c7e1a844521db69f4942f4463e;0.458484029;0.991686807;0.524352761;0.995338481;;;;;;;;;
0c5e7f85547f96f2514a52b0d830cc4b;0.536600016;0.992490385;0.568349573;0.995339852;;;;;;;;;
d984f25269df1a22de9b4d737230a7e4;0.547669677;0.992025899;0.569896969;0.995340245;;;;;;;;;
d07fe31892ff8b2bc0965857378a67f6;0.511913654;0.99211683;0.540440212;0.9953408;;;;;;;;;
bf02fdd381f5b46f14e97cf25cfa3924;0.51189009;0.991875607;0.569412665;0.995343651;;;;;;;;;
c819adb88023e2208016d1fe771de4b5;0.593457807;0.992677269;0.608914798;0.995345299;;;;;;;;;
24cc761b52b9129466868fa3b7114577;0.493373224;0.991737222;0.548371941;0.995345898;;;;;;;;;
3de5baac2258d3076a4ca01137ace54d;0.542149151;0.992270021;0.567950432;0.995346276;;;;;;;;;
cec0f3058cee685dcc6ce8d895fdc5da;0.467895946;0.991744084;0.506586474;0.995347524;;;;;;;;;
ea1c2edc40ceba824bc8118436089d9c;0.520998353;0.992227053;0.550343223;0.995349167;;;;;;;;;
1535c59a01c21b4f58b00bbd972961b8;0.595239798;0.992684042;0.604411765;0.995349984;;;;;;;;;
92201625ea623d026c9f61b30d5da8f0;0.478624675;0.991827232;0.517605281;0.995351141;;;;;;;;;
2f73fcbb6ad2c5911feb84434ce51579;0.525312591;0.992484276;0.544126645;0.995351505;;;;;;;;;
569cf5cf8ff370028736f518b6549c5a;0.505925939;0.99200202;0.506269925;0.995360845;;;;;;;;;
408523976c7fd69032839a564a430214;0.523042559;0.99249536;0.560997275;0.995364194;;;;;;;;;
5d4fa38db33728ca6086f3e5282f9fbb;0.480074984;0.991965633;0.536935353;0.995365962;;;;;;;;;
e19ed7b8245d58031e461069f98e33c9;0.536251991;0.992506205;0.572859034;0.995366202;;;;;;;;;
470e0428bb9c2615da854ec65c9d9419;0.486752884;0.99165619;0.531538911;0.995370223;;;;;;;;;
6e5eb10a23a76a36ba115939066ea4ab;0.60137729;0.992232155;0.587287896;0.995373534;;;;;;;;;
6cdd714f77b13da28c4602822f21da71;0.508869419;0.992025182;0.534147149;0.995376174;;;;;;;;;
d288c78addfb1a0bd067ad4b53c8a73a;0.505568095;0.992171964;0.535615487;0.995378541;;;;;;;;;
4cd733c370d682e43b7881babcb7dd88;0.467176174;0.992231733;0.49727382;0.995379495;;;;;;;;;
bbd020cd398552e522639f368cd84e3b;0.454575077;0.991701279;0.479461577;0.995381508;;;;;;;;;
5b83adef0da5dca163815f534e93f366;0.477291453;0.992066608;0.494685186;0.995383038;;;;;;;;;
d73c1a7427d6f02dd05efb10558b4f87;0.512662744;0.991165964;0.552425057;0.995383394;;;;;;;;;
f79da63f487c70ec14478ce408b49f89;0.535554135;0.992145744;0.573915377;0.995389718;;;;;;;;;
10c858af37d9ad75ca7d50d22f43ce06;0.512986879;0.992116167;0.558265953;0.995390579;;;;;;;;;
9f0cd4fc7f0127e71ee2662a01a19901;0.568679954;0.992767976;0.586729677;0.995396273;;;;;;;;;
fe3e6effea6b403a36bb058a61db65ad;0.463288341;0.991870158;0.496596372;0.995399674;;;;;;;;;
6051c3d770936124712a86e2029d2a1c;0.515584515;0.992324107;0.533360757;0.99540107;;;;;;;;;
4d7c9ece63759dee9e6ab7ffa04c3f53;0.500802763;0.992367195;0.53052981;0.995401728;;;;;;;;;
c45f22d7103a9253c79edc668666a9ad;0.543092073;0.992547018;0.483748008;0.995402956;;;;;;;;;
49882e6cacc2e2483c43926aa91bd8d3;0.353150917;0.990867357;0.462727208;0.995403111;;;;;;;;;
2caadd041ce09a533aa3f5b7db1761e0;0.494494461;0.992309553;0.533141904;0.99540381;;;;;;;;;
8ddd348fb25605c8ab1180a6b1148353;0.605895922;0.992481711;0.6371105;0.9954049;;;;;;;;;
fce0d948fe8de6ce00b9ebf32c6112ab;0.588106514;0.992087314;0.588316279;0.995406789;;;;;;;;;
902c3ae20f5ffb1dd771a13d71f5df21;0.608221481;0.992686771;0.597857749;0.995410271;;;;;;;;;
ff45023cabc701a8c745e71fa8f2dbf9;0.512906167;0.992349118;0.5327328;0.995410915;;;;;;;;;
3e0ee3523390226cd1643d47094ce892;0.482421737;0.991782141;0.534936433;0.995411305;;;;;;;;;
e103ed4e46187481a50b21e5b34f1d81;0.604733549;0.992496206;0.513221154;0.99541392;;;;;;;;;
