Feature ID	domain	phylum	class	order	family 	genus	species	ASV
cb28dc6598254faaa4fdceb8c857f2fb	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Peptostreptococcales-Tissierellales	Peptoniphilus		cb28dc6598254faaa4fdceb8c857f2fb
a0f18f6069be63c25e4cbd65523935b0	Bacteria	Firmicutes	Negativicutes	Acidaminococcales	Acidaminococcaceae	Phascolarctobacterium		a0f18f6069be63c25e4cbd65523935b0
10ef21e68c7971eb87c39835416fb8d5	Bacteria	Firmicutes	Negativicutes	Acidaminococcales	Acidaminococcaceae	Phascolarctobacterium		10ef21e68c7971eb87c39835416fb8d5
b9a38767ce10c96ba8c7b7c39d7883c9	Bacteria	Firmicutes	Negativicutes	Acidaminococcales	Acidaminococcaceae	Phascolarctobacterium		b9a38767ce10c96ba8c7b7c39d7883c9
679a39bc9b4ed9c2006059dfe7788352	Bacteria	Firmicutes	Negativicutes	Acidaminococcales	Acidaminococcaceae	Phascolarctobacterium		679a39bc9b4ed9c2006059dfe7788352
6ded552ba0f620045a90b5a15619bbf3	Bacteria	Firmicutes	Negativicutes	Acidaminococcales	Acidaminococcaceae	Phascolarctobacterium		6ded552ba0f620045a90b5a15619bbf3
685db5a15f196ac20794d3fc38bacb0e	Bacteria	Firmicutes	Negativicutes	Acidaminococcales	Acidaminococcaceae	Phascolarctobacterium		685db5a15f196ac20794d3fc38bacb0e
171dc36c7ce37e2d85ca8f513530bf2b	Bacteria	Firmicutes	Negativicutes	Acidaminococcales	Acidaminococcaceae	Phascolarctobacterium		171dc36c7ce37e2d85ca8f513530bf2b
e9bbf1a51cac5a64e6a6431abba5ac11	Bacteria	Firmicutes	Clostridia	Oscillospirales	Ruminococcaceae	Phocea		e9bbf1a51cac5a64e6a6431abba5ac11
9a47913387ff0a70465399034b6c587c	Bacteria	Firmicutes	Clostridia	Oscillospirales	Ruminococcaceae	Phocea		9a47913387ff0a70465399034b6c587c
12644242e7e7776b56c5553c50dadcbb	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella		12644242e7e7776b56c5553c50dadcbb
82f258100f7723949ebb8fb849cecd96	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella		82f258100f7723949ebb8fb849cecd96
fb28b3b16ec48f8d130e36126a0145ce	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella		fb28b3b16ec48f8d130e36126a0145ce
dceb8a3e3dd1ffba2f67a219d658267a	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella		dceb8a3e3dd1ffba2f67a219d658267a
a4762642705a43661f78c735b579daea	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella		a4762642705a43661f78c735b579daea
1355a5e2b8bb7f21185057f228257f30	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella		1355a5e2b8bb7f21185057f228257f30
cbcfea73a34db646d62d2ef71a331f02	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella		cbcfea73a34db646d62d2ef71a331f02
59b670efe3bb4ca5e428c488ac99434b	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella		59b670efe3bb4ca5e428c488ac99434b
1870636ae8042be622f3c25058b8842f	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella		1870636ae8042be622f3c25058b8842f
1b3f2b9fe5731438de8eb48cdf8158ff	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella		1b3f2b9fe5731438de8eb48cdf8158ff
05985c46824104cef1676e214742c55f	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella		05985c46824104cef1676e214742c55f
68bab717319cf7d923275223b1abd270	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella		68bab717319cf7d923275223b1abd270
98552a0595929c421164e34a6fc34203	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella		98552a0595929c421164e34a6fc34203
5c9b3d9aec54396e9252abb93f2c28bf	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella		5c9b3d9aec54396e9252abb93f2c28bf
98c83355d18bcc71b1cbbbce1b23330a	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella		98c83355d18bcc71b1cbbbce1b23330a
27286576eeed6097ae03d4980c573f29	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella		27286576eeed6097ae03d4980c573f29
3b4c73953b07f1ea83e6a740b79055e4	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella		3b4c73953b07f1ea83e6a740b79055e4
acb0b2e5c0dc65e7063a564a4bbe0b88	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella		acb0b2e5c0dc65e7063a564a4bbe0b88
3ac239df4c2f35206d32a3dc0e8fb46d	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella		3ac239df4c2f35206d32a3dc0e8fb46d
fbe64280ce47d68952c25d89f40f2231	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella		fbe64280ce47d68952c25d89f40f2231
cb4f9d6926141b0c693eaf7f0d6bcea9	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella		cb4f9d6926141b0c693eaf7f0d6bcea9
edf7eca498ceec8b4e2922e3a9892aad	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella		edf7eca498ceec8b4e2922e3a9892aad
114148a64cae6b5c06afa20b25b0b10e	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella		114148a64cae6b5c06afa20b25b0b10e
f32856021e2c9c4ea17e09cbab5d907a	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella		f32856021e2c9c4ea17e09cbab5d907a
da36e8649952455e23fc496dfd5a5943	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella		da36e8649952455e23fc496dfd5a5943
104497a40d5d09dde81739850f2c451c	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella		104497a40d5d09dde81739850f2c451c
c6e40c1e0ee3ab31d4524e2317f8f003	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella		c6e40c1e0ee3ab31d4524e2317f8f003
673877fd375f793a31b9c69e5189c7ec	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella		673877fd375f793a31b9c69e5189c7ec
9f5a63a53e792c1f231a212370d8a3e1	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella		9f5a63a53e792c1f231a212370d8a3e1
9a96b3960abe6a2a204e78107ea47178	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella		9a96b3960abe6a2a204e78107ea47178
89231bde9669a48e9a50e2b0acba7517	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella		89231bde9669a48e9a50e2b0acba7517
92201625ea623d026c9f61b30d5da8f0	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella		92201625ea623d026c9f61b30d5da8f0
cc55ce53313d17f6ec863b67e92fe3a9	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella		cc55ce53313d17f6ec863b67e92fe3a9
162691d8f87e7f828a6b2505af2c27cd	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella		162691d8f87e7f828a6b2505af2c27cd
fbc0731c0f30e49643ff15095b6cb2cf	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella		fbc0731c0f30e49643ff15095b6cb2cf
4122a4cc0bc892f58a106f754708f8b6	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella		4122a4cc0bc892f58a106f754708f8b6
72197e1f816159d012b27856ede0e34c	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella		72197e1f816159d012b27856ede0e34c
831c260f67aed3ac998bbf5ce2161b31	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella		831c260f67aed3ac998bbf5ce2161b31
5d46d416d7da8774b2be239019b0a907	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella		5d46d416d7da8774b2be239019b0a907
21974ca7f10a8137daa651d8ef86af9c	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotellaceae_NK3B31_group		21974ca7f10a8137daa651d8ef86af9c
1e2cf71fd388d9881be34ee7ef5a508c	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotellaceae_NK3B31_group		1e2cf71fd388d9881be34ee7ef5a508c
a337e01b750eb21de9634fc413494562	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotellaceae_NK3B31_group		a337e01b750eb21de9634fc413494562
14776f11cb254dd21a77ca9e774da0c7	Bacteria	Firmicutes	Clostridia	Oscillospirales	Oscillospiraceae	Pseudoflavonifractor		14776f11cb254dd21a77ca9e774da0c7
4b83a4bbbb14779e1027e53316f275ea	Bacteria	Firmicutes	Clostridia	Oscillospirales	Oscillospiraceae	Pseudoflavonifractor		4b83a4bbbb14779e1027e53316f275ea
296eb67349e4bfc019de001e7e83e94c	Bacteria	Firmicutes	Clostridia	Oscillospirales	Oscillospiraceae	Pseudoflavonifractor		296eb67349e4bfc019de001e7e83e94c
8cc3ee3685da52d558d8d1814930e348	Bacteria	Firmicutes	Clostridia	Oscillospirales	Oscillospiraceae	Pseudoflavonifractor		8cc3ee3685da52d558d8d1814930e348
44406e0ab7c5ddc369bbe4c80c96b42c	Bacteria	Firmicutes	Clostridia	Oscillospirales	Oscillospiraceae	Pseudoflavonifractor		44406e0ab7c5ddc369bbe4c80c96b42c
493abf4be5b925a0bf67b1fb45f669c5	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas		493abf4be5b925a0bf67b1fb45f669c5
ad906a5135fbdda891bca7b2cb144426	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas		ad906a5135fbdda891bca7b2cb144426
17a7b0e110305f640bbda5aa1d492020	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas		17a7b0e110305f640bbda5aa1d492020
2b50d84a62ab4493cf413acd86982630	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas		2b50d84a62ab4493cf413acd86982630
b3a88bc551906ea1175bd258d5bcb181	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas		b3a88bc551906ea1175bd258d5bcb181
b054240d2fba38b0efb5162ee90b426a	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Pseudoxanthomonas		b054240d2fba38b0efb5162ee90b426a
587dcdb803160a8877fc41ea53e6a6c7	Bacteria	Firmicutes	Bacilli	RF39	RF39	RF39		587dcdb803160a8877fc41ea53e6a6c7
82c21394c03230161f0b3b05eee5a3fd	Bacteria	Firmicutes	Bacilli	RF39	RF39	RF39		82c21394c03230161f0b3b05eee5a3fd
ad370736f7a2f2fc33f7cfdc3a4adc23	Bacteria	Firmicutes	Bacilli	RF39	RF39	RF39		ad370736f7a2f2fc33f7cfdc3a4adc23
f13ec9a83952e770f41a3ccaed2a8be3	Bacteria	Firmicutes	Bacilli	RF39	RF39	RF39		f13ec9a83952e770f41a3ccaed2a8be3
f509188febeda91569de2f41a44473c2	Bacteria	Firmicutes	Bacilli	RF39	RF39	RF39		f509188febeda91569de2f41a44473c2
29992dbfec8d1c751c2faa9f71477962	Bacteria	Firmicutes	Bacilli	RF39	RF39	RF39		29992dbfec8d1c751c2faa9f71477962
e8caf10f55346f77c9f7283ea6eea063	Bacteria	Firmicutes	Bacilli	RF39	RF39	RF39		e8caf10f55346f77c9f7283ea6eea063
79700768b4651818eccfb48328fd4524	Bacteria	Firmicutes	Bacilli	RF39	RF39	RF39		79700768b4651818eccfb48328fd4524
0b861072359647c17dd959c9da478816	Bacteria	Firmicutes	Bacilli	RF39	RF39	RF39		0b861072359647c17dd959c9da478816
1149b0ea421f0249887b65c6cba3c00d	Bacteria	Firmicutes	Bacilli	RF39	RF39	RF39		1149b0ea421f0249887b65c6cba3c00d
953bd68be69b5936f0e60a526c4d692a	Bacteria	Firmicutes	Bacilli	RF39	RF39	RF39		953bd68be69b5936f0e60a526c4d692a
7eeb2b84d0eb51c781b502e2a5169d35	Bacteria	Firmicutes	Bacilli	RF39	RF39	RF39		7eeb2b84d0eb51c781b502e2a5169d35
7161e834108a379dcce73b0d128f5429	Bacteria	Firmicutes	Bacilli	RF39	RF39	RF39		7161e834108a379dcce73b0d128f5429
ac650d7b416599525f8ddb4bdaef3f85	Bacteria	Firmicutes	Bacilli	RF39	RF39	RF39		ac650d7b416599525f8ddb4bdaef3f85
b8612d96b4dc68590479ed5cb577c288	Bacteria	Firmicutes	Bacilli	RF39	RF39	RF39		b8612d96b4dc68590479ed5cb577c288
478025c5a553d2bf28c5508fd6090138	Bacteria	Firmicutes	Bacilli	RF39	RF39	RF39		478025c5a553d2bf28c5508fd6090138
06d3fedb4904097317a95f5ec560fd02	Bacteria	Firmicutes	Bacilli	RF39	RF39	RF39		06d3fedb4904097317a95f5ec560fd02
cd189191d67249788522d58e90003c74	Bacteria	Firmicutes	Bacilli	RF39	RF39	RF39		cd189191d67249788522d58e90003c74
256dd088ee9e5170d5e37ff9f260ef67	Bacteria	Firmicutes	Bacilli	RF39	RF39	RF39		256dd088ee9e5170d5e37ff9f260ef67
ad12e38055f9be1c1e61fc10a942f5d3	Bacteria	Firmicutes	Bacilli	RF39	RF39	RF39		ad12e38055f9be1c1e61fc10a942f5d3
c488ddb9fc31d86b731992823ce86096	Bacteria	Firmicutes	Bacilli	RF39	RF39	RF39		c488ddb9fc31d86b731992823ce86096
b7a5949e14080a1f3c97de8ec75a4405	Bacteria	Firmicutes	Bacilli	RF39	RF39	RF39		b7a5949e14080a1f3c97de8ec75a4405
b909ae8d749a47259231ae77c574a3e4	Bacteria	Firmicutes	Bacilli	RF39	RF39	RF39		b909ae8d749a47259231ae77c574a3e4
717dccc4cb29da2c18f00c32e3447f31	Bacteria	Firmicutes	Bacilli	RF39	RF39	RF39		717dccc4cb29da2c18f00c32e3447f31
53ae768eb19d14bcf239aab4fd0fb719	Bacteria	Firmicutes	Bacilli	RF39	RF39	RF39		53ae768eb19d14bcf239aab4fd0fb719
ee540d0427d31c165ef8b41c08926265	Bacteria	Firmicutes	Bacilli	RF39	RF39	RF39		ee540d0427d31c165ef8b41c08926265
a2fa0346be0618b12bbb506d35d7a174	Bacteria	Firmicutes	Bacilli	RF39	RF39	RF39		a2fa0346be0618b12bbb506d35d7a174
1932e29216ecc7461ef587d70b172e35	Bacteria	Firmicutes	Bacilli	RF39	RF39	RF39		1932e29216ecc7461ef587d70b172e35
6bd13b90fbe7f04d380fa7a7f73dee0d	Bacteria	Firmicutes	Bacilli	RF39	RF39	RF39		6bd13b90fbe7f04d380fa7a7f73dee0d
708c169c001adcba879eb9563f8fcba7	Bacteria	Firmicutes	Bacilli	RF39	RF39	RF39		708c169c001adcba879eb9563f8fcba7
572fce862dab1fde189af8bb31f8ce65	Bacteria	Firmicutes	Bacilli	RF39	RF39	RF39		572fce862dab1fde189af8bb31f8ce65
1c56af01d615325b7fa28af861d54c72	Bacteria	Firmicutes	Bacilli	RF39	RF39	RF39		1c56af01d615325b7fa28af861d54c72
27c8e08df8d48b2539b13fb15369696e	Bacteria	Firmicutes	Bacilli	RF39	RF39	RF39		27c8e08df8d48b2539b13fb15369696e
e55ef6908e10f27587dafc7ba05590ce	Bacteria	Firmicutes	Bacilli	RF39	RF39	RF39		e55ef6908e10f27587dafc7ba05590ce
6f64cd95134fd25bd8a59f6eee49b1b8	Bacteria	Firmicutes	Bacilli	RF39	RF39	RF39		6f64cd95134fd25bd8a59f6eee49b1b8
2339875c61bc3fc8a9ea543cfcb5d956	Bacteria	Firmicutes	Bacilli	RF39	RF39	RF39		2339875c61bc3fc8a9ea543cfcb5d956
98df6596c760459fdca0f460d5b10335	Bacteria	Firmicutes	Bacilli	RF39	RF39	RF39		98df6596c760459fdca0f460d5b10335
ce84351d4bc7178f06d818081e1822c3	Bacteria	Firmicutes	Bacilli	RF39	RF39	RF39		ce84351d4bc7178f06d818081e1822c3
c338a7d2c0d370ac44224b69baed2b88	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Robinsoniella		c338a7d2c0d370ac44224b69baed2b88
1931084be1b2a907219ec4b13d1d8c21	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Peptostreptococcaceae	Romboutsia		1931084be1b2a907219ec4b13d1d8c21
3cf46c0ca8ec21edd4831352fc7a1ae8	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Peptostreptococcaceae	Romboutsia		3cf46c0ca8ec21edd4831352fc7a1ae8
eb6059a8af2ef78835ca46948a6fe834	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Peptostreptococcaceae	Romboutsia		eb6059a8af2ef78835ca46948a6fe834
88c53cb7f5c8242f7953dab756817800	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Peptostreptococcaceae	Romboutsia		88c53cb7f5c8242f7953dab756817800
c25a41da62d8daa13d8cc0e6a2fee816	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Peptostreptococcaceae	Romboutsia		c25a41da62d8daa13d8cc0e6a2fee816
1f0c049d79cde293581c749d61df457f	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Peptostreptococcaceae	Romboutsia		1f0c049d79cde293581c749d61df457f
55b8c26378479d8e17e115fb37a8f773	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Roseburia		55b8c26378479d8e17e115fb37a8f773
255054ddd39279b06e963e62b292ab2c	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Roseburia		255054ddd39279b06e963e62b292ab2c
0fc8b817bbed0f4f1227727d0cb03852	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Roseburia		0fc8b817bbed0f4f1227727d0cb03852
2118f14dde88b9de0749788b73e84396	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Roseburia		2118f14dde88b9de0749788b73e84396
29b37425a6785bacd01cacfd70ea26de	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Roseburia		29b37425a6785bacd01cacfd70ea26de
8fcdece6a8708df60c2d4f4083e2ffde	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Roseburia		8fcdece6a8708df60c2d4f4083e2ffde
898d1d2facd1d65f6343d127d22d777a	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Roseburia		898d1d2facd1d65f6343d127d22d777a
46d89dc9a2cb95160b940579e7d52517	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Roseburia		46d89dc9a2cb95160b940579e7d52517
756c0f5abb1dbbd36329a0f4c9bcdd8d	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Roseburia		756c0f5abb1dbbd36329a0f4c9bcdd8d
498745522a4745dd285914cf5394b1af	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Roseburia		498745522a4745dd285914cf5394b1af
c8a52a5d5c15fa17469b11bb691533b8	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Roseburia		c8a52a5d5c15fa17469b11bb691533b8
ee3d464b8281b51348981e9432494976	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Roseburia		ee3d464b8281b51348981e9432494976
04f93db35cf3f106a346b1bec5391f60	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Roseburia		04f93db35cf3f106a346b1bec5391f60
e3eba62fb60bc971a96effdfc535da24	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Roseburia		e3eba62fb60bc971a96effdfc535da24
7eb1f8010505cf465da667bd9a6b3d3a	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Roseburia		7eb1f8010505cf465da667bd9a6b3d3a
3e01b9874c91e379830b45bb9629025f	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Roseburia		3e01b9874c91e379830b45bb9629025f
d2bbabfab6358b1ad0a3763e1397481f	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Roseburia		d2bbabfab6358b1ad0a3763e1397481f
dbff94e387e3a1e79e5f0516cccbefee	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Roseburia		dbff94e387e3a1e79e5f0516cccbefee
940eaf2475b34143eee641de35beda48	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Roseburia		940eaf2475b34143eee641de35beda48
244c553f8a2c9efdee4565e208b3342a	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Roseburia		244c553f8a2c9efdee4565e208b3342a
d44cb34a1dbc4d532600942cf3fb38bc	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Roseburia		d44cb34a1dbc4d532600942cf3fb38bc
fac1ad80c044d6371f92af3e2d9c5507	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Roseburia		fac1ad80c044d6371f92af3e2d9c5507
b863e70ad35d305ec2b8f1f3bdc75b6a	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Roseburia		b863e70ad35d305ec2b8f1f3bdc75b6a
c247747652787c76784c73aaf29934e4	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Roseburia		c247747652787c76784c73aaf29934e4
cb750ff4b7adc23eb1771b4866af6680	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Roseburia		cb750ff4b7adc23eb1771b4866af6680
a21b91c086eb0e250c89c0001ac9b233	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Roseburia		a21b91c086eb0e250c89c0001ac9b233
25ec1bb8c583678c41ca917f46075c50	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Roseburia		25ec1bb8c583678c41ca917f46075c50
92a72e4de861210e4386dca4f1f06b89	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Roseburia		92a72e4de861210e4386dca4f1f06b89
620e2bfc72f1bd75be757b3fdd2fbfe1	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Roseburia		620e2bfc72f1bd75be757b3fdd2fbfe1
7dd522d63f73a06fe131993ea25b3681	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Roseburia		7dd522d63f73a06fe131993ea25b3681
6668ff7a19f6b4f6b538d5d28fa7df64	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Roseburia		6668ff7a19f6b4f6b538d5d28fa7df64
d78cc3dbabaa156e92852cc71535d125	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Roseburia		d78cc3dbabaa156e92852cc71535d125
32bc025ba4393f30ef774e0cf56b2a9d	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Roseburia		32bc025ba4393f30ef774e0cf56b2a9d
05ecb229ccfa11dc87273f127756fb8a	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Roseburia		05ecb229ccfa11dc87273f127756fb8a
6b7846887410a981e93d36595a83e519	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Roseburia		6b7846887410a981e93d36595a83e519
2926ac5941c88e95fc83263148367672	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Roseburia		2926ac5941c88e95fc83263148367672
8dbac0ad391f60f143e5a77b209933d3	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Roseburia		8dbac0ad391f60f143e5a77b209933d3
08b492742fa6f88350146b83dc6fe1c2	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Roseburia		08b492742fa6f88350146b83dc6fe1c2
99fc7a85c479cabd7cce37d90a77e89f	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Roseburia		99fc7a85c479cabd7cce37d90a77e89f
9798be8e2265b89cad4fb5da9aa32fd9	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Roseburia		9798be8e2265b89cad4fb5da9aa32fd9
7eec6f2af473cd364a24379475767f46	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Roseburia		7eec6f2af473cd364a24379475767f46
0737ed474dfbfad7cfeb20bf4244e919	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Roseburia		0737ed474dfbfad7cfeb20bf4244e919
a97a5843057f1f9befc39519a1f3afd1	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Roseburia		a97a5843057f1f9befc39519a1f3afd1
a3bdffd8ab44c7cb27f7e2c522fa3055	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Roseburia		a3bdffd8ab44c7cb27f7e2c522fa3055
13c816c65f64debda904f11d2a8088fd	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Micrococcaceae	Rothia		13c816c65f64debda904f11d2a8088fd
dc12efe7dcb223f41fe092109c2d9670	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Micrococcaceae	Rothia		dc12efe7dcb223f41fe092109c2d9670
bd64db6e07f0c7743bd6c4a0e92b86d3	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Micrococcaceae	Rothia		bd64db6e07f0c7743bd6c4a0e92b86d3
4707de84c4359c560aa47ab7ab26a6e4	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Micrococcaceae	Rothia		4707de84c4359c560aa47ab7ab26a6e4
9d6600997a3e02e18944e01d633bf780	Bacteria	Firmicutes	Clostridia	Clostridia	Hungateiclostridiaceae	Ruminiclostridium		9d6600997a3e02e18944e01d633bf780
5e2f1bb3fedd00af4cd1534e943a919b	Bacteria	Firmicutes	Clostridia	Clostridia	Hungateiclostridiaceae	Ruminiclostridium		5e2f1bb3fedd00af4cd1534e943a919b
1e6cfad59c0ecfbae6920834a5e39381	Bacteria	Firmicutes	Clostridia	Clostridia	Hungateiclostridiaceae	Ruminiclostridium		1e6cfad59c0ecfbae6920834a5e39381
de4552920c6410466f9670e98c36ae7b	Bacteria	Firmicutes	Clostridia	Oscillospirales	Ruminococcaceae	Ruminococcus		de4552920c6410466f9670e98c36ae7b
a9743d997ad3fd6ed6a51242a801744b	Bacteria	Firmicutes	Clostridia	Oscillospirales	Ruminococcaceae	Ruminococcus		a9743d997ad3fd6ed6a51242a801744b
bccbb09d6fc8eacd1bf3eabc051b4425	Bacteria	Firmicutes	Clostridia	Oscillospirales	Ruminococcaceae	Ruminococcus		bccbb09d6fc8eacd1bf3eabc051b4425
